date,state,district,pincode,total,anomaly_score
2025-09-23,Uttar Pradesh,Saharanpur,247001,65,-0.04816506109154062
2025-09-23,Uttar Pradesh,Varanasi,221001,28,-0.016277460936002908
2025-09-23,Madhya Pradesh,Singrauli,486886,46,-0.0067948938921892355
2025-09-23,Bihar,Saran,841301,23,-0.008528186745903499
2025-09-23,Bihar,Sitamarhi,843302,26,-0.038320914657944516
2025-09-23,Bihar,West Champaran,845438,20,-0.002517197034911267
2025-09-23,Chhattisgarh,Bijapur,494444,12,-2.8040632499171103e-05
2025-09-23,Rajasthan,Banswara,327001,34,-0.007489274699883808
2025-09-23,Rajasthan,Barmer,344704,33,-0.03906405106679556
2025-09-23,Rajasthan,Jodhpur,342001,40,-0.08972641076865029
2025-09-23,Uttar Pradesh,Aligarh,202001,37,-0.05772596441143074
2025-09-23,Uttar Pradesh,Azamgarh,276001,16,-0.02008687655255814
2025-09-23,Uttar Pradesh,Moradabad,244001,57,-0.07887585877378922
2025-09-23,Uttar Pradesh,Shahjahanpur,242127,16,-0.02499158429666859
2025-09-23,West Bengal,Uttar Dinajpur,733202,50,-0.046841887481001376
2025-09-23,Maharashtra,Nandurbar,425414,37,-0.006483487411040767
2025-09-23,Maharashtra,Thane,421302,42,-0.006019593071853957
2025-09-23,Rajasthan,Jalor,343041,55,-0.03790730660838548
2025-09-23,Delhi,North East Delhi,110094,42,-0.020645494718090407
2025-09-23,Madhya Pradesh,Barwani,451666,34,-0.003704823509924293
2025-09-23,Bihar,East Champaran,845302,22,-0.0025559968660796573
2025-09-23,Bihar,Purnia,854315,78,-0.06349115988491971
2025-09-23,Bihar,Sitamarhi,843330,12,-0.014271046869083537
2025-09-23,Uttar Pradesh,Agra,282001,40,-0.07529313271407745
2025-09-23,West Bengal,Uttar Dinajpur,733207,40,-0.020757525602197124
2025-09-24,Uttar Pradesh,Saharanpur,247001,52,-0.03382143796036963
2025-09-24,West Bengal,Malda,732123,36,-0.005080543656103442
2025-09-24,Bihar,Araria,854311,65,-0.047622408387048454
2025-09-24,Bihar,East Champaran,845401,41,-0.018935714679370053
2025-09-24,Bihar,Kishanganj,855101,46,-0.019991665187048757
2025-09-24,Bihar,Saran,841301,23,-0.0036728627092310617
2025-09-24,Madhya Pradesh,Burhanpur,450331,36,-0.0291411247231943
2025-09-24,Madhya Pradesh,Morena,476001,42,-0.07172733470018733
2025-09-24,Maharashtra,Thane,421302,48,-0.031286055834198856
2025-09-24,Punjab,Amritsar,143001,36,-0.011841378611569087
2025-09-24,Rajasthan,Alwar,301001,29,-0.013496844760962357
2025-09-24,Rajasthan,Bharatpur,321204,22,-0.022079598719340177
2025-09-24,Uttar Pradesh,Bahraich,271855,22,-0.003970738384936223
2025-09-24,Uttar Pradesh,Kheri,262802,24,-0.006126065468122555
2025-09-24,Uttar Pradesh,Moradabad,244001,48,-0.028387544692656808
2025-09-24,Uttar Pradesh,Rae Bareli,229001,36,-0.008816384420801349
2025-09-24,Bihar,Nawada,805104,21,-0.023371561132396135
2025-09-24,Chhattisgarh,Bijapur,494444,23,-0.03372082584489067
2025-09-24,Rajasthan,Barmer,344001,30,-0.013496844760962357
2025-09-24,Rajasthan,Jodhpur,342001,24,-0.029492551775311626
2025-09-24,Maharashtra,Nashik,423203,42,-0.007523576067818061
2025-09-24,Meghalaya,East Jaintia Hills,793200,20,-0.0048454041358497735
2025-09-24,Bihar,Nawada,805103,16,-0.008344149104346443
2025-09-24,Bihar,West Champaran,845106,20,-0.000966054073921363
2025-09-24,Delhi,North West Delhi,110086,28,-0.008911490938450672
2025-09-24,Delhi,South Delhi,110044,22,-0.013492144680750218
2025-09-24,Uttar Pradesh,Bahraich,271825,20,-0.001461547878196967
2025-09-24,Uttar Pradesh,Meerut,250002,51,-0.037564447315409866
2025-09-24,Uttar Pradesh,Rampur,244901,41,-0.023060161648083555
2025-09-24,Maharashtra,Aurangabad,431001,66,-0.044027273337973294
2025-09-24,Meghalaya,West Jaintia Hills,793150,19,-0.03158568542370532
2025-09-24,Meghalaya,West Khasi Hills,793119,26,-0.05192670188139492
2025-09-24,Uttar Pradesh,Agra,282001,38,-0.046119701865748874
2025-09-24,Uttar Pradesh,Bahraich,271830,17,-0.024784173354252648
2025-09-24,Uttar Pradesh,Bahraich,271851,20,-0.031202798605226012
2025-09-24,Uttar Pradesh,Ghaziabad,201001,39,-0.05813065537983719
2025-09-24,Uttar Pradesh,Hapur,245101,37,-0.006935460853595421
2025-09-24,Uttar Pradesh,Shahjahanpur,242127,15,-0.014849816762126489
2025-09-24,West Bengal,Uttar Dinajpur,733207,68,-0.05568264906456721
2025-09-24,Jharkhand,Palamu,822123,22,-0.03072218517495917
2025-09-24,Madhya Pradesh,Barwani,451666,35,-0.056635188443295514
2025-09-24,Madhya Pradesh,Jhabua,457661,55,-0.0385784280317385
2025-09-24,Bihar,Kishanganj,855107,59,-0.0347871867702102
2025-09-24,Bihar,Purnia,854315,86,-0.05812921222970391
2025-09-24,Maharashtra,Thane,421301,44,-0.018268893423593835
2025-09-24,Meghalaya,East Garo Hills,794111,27,-0.04895498489514549
2025-09-24,Rajasthan,Jalor,343041,52,-0.03663798981690092
2025-09-24,Bihar,Nawada,805110,16,-0.008344149104346443
2025-09-24,Bihar,Purnia,854304,39,-0.00659469468015994
2025-09-24,Bihar,Samastipur,848114,28,-0.022461295305149176
2025-09-24,Delhi,North East Delhi,110094,41,-0.0601293389487203
2025-09-24,Delhi,North West Delhi,110034,16,-0.008492862132879808
2025-09-24,Uttar Pradesh,Pilibhit,262122,29,-0.011711334359376546
2025-09-24,West Bengal,Uttar Dinajpur,733202,48,-0.03562674957247369
2025-09-24,Maharashtra,Hingoli,431513,18,-0.0059234212068129954
2025-09-24,Maharashtra,Nandurbar,425414,48,-0.03562674957247369
2025-09-24,Uttar Pradesh,Aligarh,202001,45,-0.056635188443295514
2025-09-25,Uttar Pradesh,Bahraich,271801,27,-0.01890114594988357
2025-09-25,Uttar Pradesh,Gautam Buddha Nagar,201301,27,-0.024032696404576837
2025-09-25,Uttar Pradesh,Rae Bareli,229001,35,-0.002139910312572879
2025-09-25,Uttar Pradesh,Shahjahanpur,242001,41,-0.015538682052135822
2025-09-25,West Bengal,Uttar Dinajpur,733207,39,-0.014817609592326031
2025-09-25,Bihar,Madhepura,852112,22,-0.03457621297841362
2025-09-25,Bihar,Nawada,805103,26,-0.002734536216135286
2025-09-25,Bihar,Purnia,854304,36,-0.0014327407363243783
2025-09-25,Bihar,Purnia,854315,115,-0.048650614004966064
2025-09-25,Madhya Pradesh,Sheopur,476337,26,-0.015518002781993667
2025-09-25,Maharashtra,Hingoli,431513,22,-0.0017968053582841925
2025-09-25,Maharashtra,Thane,421301,36,-0.03575564265699749
2025-09-25,Maharashtra,Thane,421302,51,-0.029914597645983254
2025-09-25,Meghalaya,West Jaintia Hills,793150,17,-0.015632609195811553
2025-09-25,Punjab,Amritsar,143001,38,-0.05190249219997867
2025-09-25,Uttar Pradesh,Aligarh,202001,37,-0.005623029788689338
2025-09-25,Uttar Pradesh,Bahraich,271830,15,-0.0018713211736295365
2025-09-25,Uttar Pradesh,Bulandshahr,203001,28,-0.02546192093595223
2025-09-25,Madhya Pradesh,Jhabua,457661,52,-0.03566973824475039
2025-09-25,Maharashtra,Thane,400612,35,-0.002847851850233729
2025-09-25,Rajasthan,Alwar,301021,46,-0.029308488387175258
2025-09-25,Rajasthan,Jodhpur,342001,31,-0.0520643134641221
2025-09-25,Maharashtra,Aurangabad,431001,51,-0.02646415766519339
2025-09-25,Maharashtra,Dhule,424002,30,-0.009505043763159082
2025-09-25,Maharashtra,Nashik,423203,41,-0.07928260009823362
2025-09-25,Meghalaya,East Garo Hills,794111,21,-0.01697548458464615
2025-09-25,Rajasthan,Barmer,344704,45,-0.02298779425968034
2025-09-25,Uttar Pradesh,Bahraich,271855,53,-0.08598501307750395
2025-09-25,Bihar,Araria,854311,55,-0.031836815395972606
2025-09-25,Madhya Pradesh,Barwani,451666,36,-0.044518308368808546
2025-09-25,Andhra Pradesh,Tirupati,517541,12,-0.007046654157011667
2025-09-25,Bihar,Araria,854318,39,-0.010024077342637439
2025-09-25,Delhi,West Delhi,110059,48,-0.06756794325984139
2025-09-25,Uttar Pradesh,Lucknow,226003,36,-0.0015833939644737116
2025-09-25,Uttar Pradesh,Meerut,250002,35,-0.004298089637888913
2025-09-25,Uttar Pradesh,Rampur,244901,39,-0.014817609592326031
2025-09-25,Uttar Pradesh,Saharanpur,247001,58,-0.03973701412608244
2025-09-25,Delhi,North East Delhi,110094,37,-0.0015833939644737116
2025-09-25,Madhya Pradesh,Morena,476111,19,-0.011511490095022281
2025-09-25,West Bengal,Malda,732125,67,-0.044619012672236
2025-09-25,West Bengal,Uttar Dinajpur,733202,52,-0.07723215127074601
2025-09-25,Meghalaya,West Khasi Hills,793119,44,-0.06974650710121388
2025-09-25,Rajasthan,Jalor,343041,43,-0.021203783432137358
2025-09-26,Madhya Pradesh,Jhabua,457661,50,-0.03354035285875778
2025-09-26,Meghalaya,West Khasi Hills,793119,35,-0.06868434910607568
2025-09-26,Rajasthan,Bharatpur,321001,20,-0.013324108790333189
2025-09-26,Uttar Pradesh,Hapur,245101,23,-0.0049606560171704395
2025-09-26,Uttar Pradesh,Meerut,250002,24,-0.011159249654086545
2025-09-26,Meghalaya,West Jaintia Hills,793150,16,-0.00036924906244006905
2025-09-26,Uttar Pradesh,Agra,282001,34,-0.036775121477605754
2025-09-26,Uttar Pradesh,Aligarh,202001,20,-0.002136773160097749
2025-09-26,Madhya Pradesh,Barwani,451666,30,-0.010715522374520559
2025-09-26,Bihar,Buxar,802123,39,-0.01660446211718325
2025-09-26,Bihar,Purnia,854315,55,-0.0315552626164467
2025-09-26,West Bengal,Uttar Dinajpur,733207,33,-0.03241293809514734
2025-09-26,Uttar Pradesh,Ghaziabad,201102,23,-0.007182813285960377
2025-09-26,Uttar Pradesh,Moradabad,244001,54,-0.032036439886231394
2025-09-26,Andhra Pradesh,Tirupati,517541,25,-0.03573973756960136
2025-09-26,Rajasthan,Jalor,343041,41,-0.021582826829930513
2025-09-26,Uttar Pradesh,Bahraich,271855,37,-0.03867785435700577
2025-09-26,Uttar Pradesh,Saharanpur,247001,44,-0.03243499127430538
2025-09-27,Uttar Pradesh,Bahraich,271851,22,-0.014082684621348873
2025-09-27,Uttar Pradesh,Bahraich,271855,53,-0.03171258140958966
2025-09-28,Bihar,West Champaran,845449,11,-0.014472293883213916
2025-09-29,Uttar Pradesh,Bahraich,271855,50,-0.08624436682536585
2025-09-29,Uttar Pradesh,Bahraich,271825,12,-0.00662743157648038
2025-09-29,Uttar Pradesh,Kheri,261502,24,-0.01597599508883374
2025-09-29,Uttar Pradesh,Bahraich,271865,17,-0.029032496017429188
2025-09-30,Meghalaya,West Khasi Hills,793119,24,-0.010249404315916255
2025-09-30,Meghalaya,West Jaintia Hills,793150,23,-0.00542607318021715
2025-09-30,Uttar Pradesh,Bahraich,271825,12,-0.004172018818249912
2025-10-13,Rajasthan,Tonk,304001,26,-0.051397531958374376
2025-10-13,Madhya Pradesh,Jhabua,457779,16,-0.0033992774285146465
2025-10-13,Madhya Pradesh,Singrauli,486886,42,-0.019124694392063324
2025-10-13,Maharashtra,Chhatrapati Sambhajinagar,431001,18,-0.016870188863318147
2025-10-13,Meghalaya,Ri Bhoi,793105,57,-0.005449359647897056
2025-10-13,Meghalaya,West Garo Hills,794101,10,-0.005877332178075179
2025-10-13,Meghalaya,West Jaintia Hills,793151,42,-0.030888953148624942
2025-10-13,Uttar Pradesh,Aligarh,202001,43,-0.042994148844762936
2025-10-13,Uttar Pradesh,Firozabad,283203,26,-0.009092147309097687
2025-10-13,Uttar Pradesh,Gautam Buddha Nagar,201306,32,-0.043109494688501004
2025-10-13,Uttar Pradesh,Kheri,262802,32,-0.001772402645990212
2025-10-13,Uttar Pradesh,Lucknow,226003,41,-0.04006756969579528
2025-10-13,Uttar Pradesh,Siddharthnagar,272153,35,-0.060951395143829856
2025-10-13,Uttar Pradesh,Siddharthnagar,272192,25,-0.009443113333832853
2025-10-13,West Bengal,North 24 Parganas,743423,38,-0.069685311791441
2025-10-13,West Bengal,Uttar Dinajpur,733201,59,-0.06936815332958735
2025-10-13,Assam,Darrang,784125,24,-0.0016792828780703983
2025-10-13,Assam,Dhemaji,787110,12,-0.002073753716396287
2025-10-13,Assam,Udalguri,784507,9,-0.00178560477370715
2025-10-13,Bihar,Araria,854333,43,-0.0371007393622117
2025-10-13,Bihar,Aurangabad,824120,39,-0.0369121900348679
2025-10-13,Bihar,Begusarai,851112,46,-0.07376286541576516
2025-10-13,Bihar,Bhagalpur,812005,23,-0.008009036366712574
2025-10-13,Bihar,Gopalganj,841508,12,-0.001711378362093674
2025-10-13,Bihar,Jamui,811308,46,-0.04233183117251438
2025-10-13,Bihar,Kishanganj,855115,44,-0.02102310694423859
2025-10-13,Bihar,Madhepura,852220,24,-0.0016792828780703983
2025-10-13,Bihar,Munger,813212,14,-0.01877636799445459
2025-10-13,Bihar,Nawada,805110,16,-0.04474454324130317
2025-10-13,Bihar,Nawada,805130,36,-0.05198031656368285
2025-10-13,Bihar,Patna,804452,25,-0.009443113333832853
2025-10-13,Bihar,Purnia,854326,39,-0.010260859011080647
2025-10-13,Bihar,Purnia,854330,98,-0.06764291718898796
2025-10-13,Bihar,Saharsa,852124,25,-0.010957935995487889
2025-10-13,Bihar,Sheikhpura,811105,52,-0.042475094537381186
2025-10-13,Bihar,Sitamarhi,843302,38,-0.06172655159725293
2025-10-13,Bihar,Supaul,852137,45,-0.02102310694423859
2025-10-13,Bihar,Vaishali,844122,48,-0.05184550807584587
2025-10-13,Delhi,West Delhi,110059,55,-0.08764773559600136
2025-10-13,Gujarat,Banaskantha,385310,27,-0.04769851435601635
2025-10-13,Gujarat,Surat,395009,16,-0.0011715766333432187
2025-10-13,Gujarat,Surendra Nagar,363310,26,-0.006038028568805198
2025-10-13,Jharkhand,Deoghar,815357,23,-0.04810066375827138
2025-10-13,Jharkhand,Dumka,814119,14,-0.006496163525186893
2025-10-13,Jharkhand,Giridih,815312,39,-0.02671044405218781
2025-10-13,Karnataka,Bengaluru,560068,29,-0.06368329625813285
2025-10-13,Madhya Pradesh,Katni,483501,43,-0.01049401437753239
2025-10-13,Madhya Pradesh,Panna,488333,18,-0.026407115687055227
2025-10-13,Maharashtra,Thane,421301,44,-0.021491716655913096
2025-10-13,Maharashtra,Thane,421302,69,-0.06865446327765568
2025-10-13,Meghalaya,West Jaintia Hills,793150,17,-0.02000638932228682
2025-10-13,Rajasthan,Alwar,301001,43,-0.035989408474359386
2025-10-13,Rajasthan,Udaipur,307025,35,-0.010964149674347334
2025-10-13,Assam,Dhemaji,786110,54,-0.017123710305794182
2025-10-13,Assam,Kamrup,781127,27,-0.015420559984964388
2025-10-13,Assam,Kamrup Metro,781022,12,-0.002073753716396287
2025-10-13,Assam,Karbi Anglong,782441,10,-0.010375448940975973
2025-10-13,Assam,Kokrajhar,783350,13,-0.004382996137120676
2025-10-13,Bihar,Araria,854311,94,-0.07068166647874163
2025-10-13,Bihar,Araria,854312,58,-0.06612816223558438
2025-10-13,Bihar,Araria,854318,39,-0.054843452107676494
2025-10-13,Bihar,Araria,854329,37,-0.006728139509030617
2025-10-13,Bihar,Begusarai,851129,17,-0.0038613982981110517
2025-10-13,Bihar,Bhagalpur,813204,24,-0.006590432841118821
2025-10-13,Bihar,East Champaran,845418,23,-0.008009036366712574
2025-10-13,Bihar,Gaya,823003,33,-0.06568460214003968
2025-10-13,Bihar,Gaya,824232,51,-0.05967214643097574
2025-10-13,Bihar,Jamui,811301,14,-0.015340296178893875
2025-10-13,Bihar,Jamui,811314,40,-0.06273008640282995
2025-10-13,Bihar,Kaimur (Bhabua),821109,20,-0.02627328350792868
2025-10-13,Bihar,Katihar,855113,45,-0.027843302813970405
2025-10-13,Bihar,Khagaria,851201,15,-0.00752129104513688
2025-10-13,Bihar,Kishanganj,855117,38,-0.021071114767914678
2025-10-13,Bihar,Madhubani,847108,33,-0.025750509419912526
2025-10-13,Bihar,Munger,813321,17,-0.017654552994328943
2025-10-13,Bihar,Purnia,854315,113,-0.06865446327765568
2025-10-13,Bihar,Saharsa,852126,22,-0.03491976173821898
2025-10-13,Bihar,Saharsa,852127,34,-0.01037162991519558
2025-10-13,Bihar,Samastipur,848211,19,-0.02296445820696469
2025-10-13,Bihar,Sitamarhi,843324,43,-0.04196484075752138
2025-10-13,Bihar,West Champaran,845105,29,-0.025840572721135047
2025-10-13,Bihar,West Champaran,845106,33,-0.007237581401429716
2025-10-13,Bihar,West Champaran,845454,25,-0.04656677459617986
2025-10-13,Delhi,North East Delhi,110053,32,-0.03957448926001095
2025-10-13,Gujarat,Banaskantha,385535,27,-0.05512738691664876
2025-10-13,Gujarat,Rajkot,360370,15,-0.016791618009256992
2025-10-13,Haryana,Faridabad,121004,35,-0.004353296594600153
2025-10-13,Uttar Pradesh,Bahraich,271830,18,-0.029247929513256055
2025-10-13,Uttar Pradesh,Bulandshahr,203001,33,-0.007702300093693659
2025-10-13,Uttar Pradesh,Kanpur Nagar,208001,36,-0.009098344194331864
2025-10-13,Uttar Pradesh,Kheri,262724,17,-0.017654552994328943
2025-10-13,Uttar Pradesh,Meerut,250002,70,-0.09704623586065408
2025-10-13,West Bengal,Murshidabad,742202,71,-0.00939296780674137
2025-10-13,West Bengal,South 24 Parganas,743329,50,-0.04926716387100283
2025-10-13,West Bengal,Uttar Dinajpur,733202,68,-0.0747525689962254
2025-10-13,West Bengal,Uttar Dinajpur,733210,69,-0.06865446327765568
2025-10-13,Madhya Pradesh,Gwalior,475110,20,-0.02011902512708308
2025-10-13,Maharashtra,Aurangabad,431001,78,-0.08764773559600136
2025-10-13,Meghalaya,Ri Bhoi,793103,45,-0.017123710305794182
2025-10-13,Meghalaya,Ri Bhoi,793116,13,-0.004382996137120676
2025-10-13,Meghalaya,West Garo Hills,794109,17,-0.010911689287603332
2025-10-13,Meghalaya,West Khasi Hills,793119,58,-0.08097498668737702
2025-10-13,Gujarat,Bhavnagar,364290,16,-0.021244086747438384
2025-10-13,Jharkhand,Chatra,825401,37,-0.02575561707830265
2025-10-13,Jharkhand,Deoghar,814149,19,-0.028284926134379273
2025-10-13,Jharkhand,Jamtara,815352,48,-0.0342866256567842
2025-10-13,Karnataka,Bengaluru,560037,15,-0.018392129316006756
2025-10-13,Uttar Pradesh,Bahraich,271825,13,-0.009659229035181016
2025-10-13,Uttar Pradesh,Bareilly,243001,15,-0.0006331085539488246
2025-10-13,Uttar Pradesh,Gorakhpur,273015,23,-0.006126466168590361
2025-10-13,Uttar Pradesh,Moradabad,244001,105,-0.08495003162280579
2025-10-13,Uttar Pradesh,Rampur,244901,50,-0.05531692035313329
2025-10-13,Assam,Cachar,788815,18,-0.02865040783540984
2025-10-13,Assam,Cachar,788817,18,-0.02529136329720716
2025-10-13,Assam,Dibrugarh,786612,19,-0.02291687121891428
2025-10-13,Assam,Nalbari,781126,15,-7.028182768520352e-05
2025-10-13,Bihar,Araria,854334,29,-0.014437466808276622
2025-10-13,Bihar,Gaya,823001,23,-0.008009036366712574
2025-10-13,Bihar,Gaya,824236,24,-0.039304668751564575
2025-10-13,Bihar,Jamui,811307,23,-0.03777931282501734
2025-10-13,Bihar,Jamui,811316,28,-0.05016236358480686
2025-10-13,Bihar,Jehanabad,804432,11,-0.00536021492388894
2025-10-13,Bihar,Katihar,854105,32,-0.03617745849848819
2025-10-13,Bihar,Madhubani,847408,40,-0.06273008640282995
2025-10-13,Bihar,Munger,811213,26,-0.02203370050047715
2025-10-13,Bihar,Muzaffarpur,843125,32,-0.001772402645990212
2025-10-13,Bihar,Nawada,805107,26,-0.009217518265811964
2025-10-13,Bihar,Purnia,854204,49,-0.056809708805808046
2025-10-13,Bihar,Sitamarhi,843327,37,-0.023416446716804873
2025-10-13,Bihar,Siwan,841226,27,-0.024090193405507776
2025-10-13,Bihar,Siwan,841241,12,-0.0010537096240493815
2025-10-13,Bihar,Siwan,841406,33,-0.026618036605552176
2025-10-13,Bihar,Supaul,852131,39,-0.08661050571229889
2025-10-13,Bihar,Vaishali,844505,34,-0.03648330404122768
2025-10-13,Bihar,West Champaran,845451,26,-0.007984217827301854
2025-10-13,Bihar,West Champaran,845455,39,-0.07721492000143981
2025-10-13,West Bengal,Murshidabad,742224,57,-0.05570440796303067
2025-10-13,West Bengal,Uttar Dinajpur,733208,52,-0.0266620497221407
2025-10-13,Gujarat,Morbi,363621,28,-0.06663865420905879
2025-10-13,Jharkhand,Palamu,822123,29,-0.011829271542529662
2025-10-13,Karnataka,Bengaluru,560043,16,-0.019614164682853263
2025-10-13,Bihar,Aurangabad,824124,36,-0.03793782596995088
2025-10-13,Bihar,Banka,813106,45,-0.04196484075752138
2025-10-13,Bihar,Begusarai,851133,26,-0.014436563932520685
2025-10-13,Bihar,Darbhanga,847203,48,-0.04686196358048511
2025-10-13,Bihar,East Champaran,845302,26,-0.05552138929240302
2025-10-13,Bihar,East Champaran,845303,31,-0.014437466808276622
2025-10-13,Bihar,Gaya,824201,48,-0.04428769975845537
2025-10-13,Bihar,Gaya,824206,41,-0.029322257872373192
2025-10-13,Bihar,Kishanganj,855101,70,-0.00939296780674137
2025-10-13,Bihar,Kishanganj,855107,74,-0.06663273897111022
2025-10-13,Bihar,Lakhisarai,811311,31,-0.032696552501726095
2025-10-13,Bihar,Madhepura,852101,44,-0.07436887018550875
2025-10-13,Bihar,Muzaffarpur,843321,17,-0.016537570909867627
2025-10-13,Bihar,Patna,804451,20,-0.02092337618465201
2025-10-13,Bihar,Purnia,854304,48,-0.047499183185748306
2025-10-13,Bihar,Saharsa,852129,31,-0.001169159547489973
2025-10-13,Bihar,Samastipur,848114,39,-0.06373498008342804
2025-10-13,Bihar,Saran,841101,46,-0.03566973824475039
2025-10-13,Bihar,Sitamarhi,843330,14,-0.009264069779285622
2025-10-13,Bihar,Vaishali,844508,35,-0.006621375646658101
2025-10-13,Bihar,West Champaran,845306,19,-0.02618412871063258
2025-10-13,Chhattisgarh,Balrampur,497225,42,-0.01259784474923109
2025-10-13,Chhattisgarh,Mahasamund,493445,19,-0.032770627580680056
2025-10-13,Chhattisgarh,Raigarh,496001,29,-0.04968466467107624
2025-10-13,Delhi,North East Delhi,110094,38,-0.02671044405218781
2025-10-13,Uttar Pradesh,Bahraich,271801,23,-0.004298419997278424
2025-10-13,Uttar Pradesh,Deoria,274001,34,-0.012847728710638329
2025-10-13,Assam,Kamrup Metro,781029,12,-0.005877332178075179
2025-10-13,Assam,Karbi Anglong,782482,11,-0.0024574060183439883
2025-10-13,Uttar Pradesh,Hardoi,241001,49,-0.05531692035313329
2025-10-13,Uttar Pradesh,Kheri,261505,40,-0.034149802798636664
2025-10-13,Uttar Pradesh,Maharajganj,273164,29,-0.025840572721135047
2025-10-13,Uttar Pradesh,Pilibhit,262122,37,-0.020188318114852777
2025-10-13,Uttar Pradesh,Saharanpur,247001,74,-0.06814851913376818
2025-10-13,Maharashtra,Chhatrapati Sambhajinagar,431007,10,-0.005877332178075179
2025-10-13,Punjab,Amritsar,143001,33,-0.021314142567285033
2025-10-13,Rajasthan,Banswara,327001,37,-0.017396064101911968
2025-10-13,Rajasthan,Bikaner,334001,35,-0.01331624443616275
2025-10-13,Rajasthan,Jalor,343041,35,-0.01331624443616275
2025-10-13,Gujarat,Banaskantha,385001,26,-0.0042909967277163785
2025-10-13,Gujarat,Banaskantha,385565,13,-0.015072928984800837
2025-10-13,Gujarat,Rajkot,360003,27,-0.05976402302627204
2025-10-13,Gujarat,Surat,394210,18,-0.018744698469264076
2025-10-13,Gujarat,Surendra Nagar,363530,18,-0.023805566893950525
2025-10-13,Jharkhand,Deoghar,814150,17,-0.02399351921752324
2025-10-13,Jharkhand,Deoghar,815353,55,-0.11457693316909479
2025-10-13,Jharkhand,Dhanbad,828109,47,-0.043447682988117964
2025-10-13,Jharkhand,Gumla,835231,11,-0.0032335062259322145
2025-10-13,Karnataka,Bengaluru,560035,13,-0.009316500292327445
2025-10-13,Karnataka,Bengaluru,560087,11,-0.007232502302155885
2025-10-13,Madhya Pradesh,Bhind,477001,26,-0.04820275128494167
2025-10-13,Madhya Pradesh,Jhabua,457661,49,-0.09168495223949158
2025-10-13,Madhya Pradesh,Morena,476221,23,-0.03439076410438835
2025-10-13,Uttar Pradesh,Agra,282001,29,-0.027429841842917746
2025-10-13,Uttar Pradesh,Bahraich,271855,80,-0.115652032072877
2025-10-13,Uttar Pradesh,Bahraich,271865,38,-0.07052999744467514
2025-10-13,Uttar Pradesh,Gautam Buddha Nagar,201301,50,-0.09915038106975849
2025-10-13,Uttar Pradesh,Ghaziabad,201102,52,-0.054819997156196454
2025-10-13,Uttar Pradesh,Mirzapur,231001,36,-0.019242310734714163
2025-10-13,Uttar Pradesh,Shahjahanpur,242001,39,-0.02862397851159426
2025-10-13,Assam,Dhemaji,787057,24,-0.03826735342900667
2025-10-13,Bihar,Gopalganj,841405,26,-0.02203370050047715
2025-10-13,Bihar,Jamui,811303,42,-0.03299451504739592
2025-10-13,Bihar,Katihar,854103,36,-0.056305154109290934
2025-10-13,Bihar,Katihar,854317,63,-0.08920621445541355
2025-10-13,Bihar,Madhepura,852128,35,-0.010964149674347334
